id$arrival$discount$image$name$price$product_type
102$CHEAP$1101$lp2.hm.com/hmgoepprod?set=source[/96/19/9619bdbad8b6ce0c15940c59762b3419d4187024.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]$Sweatshirt dress$1299$FEMALE
103$CHEAP$852$lp2.hm.com/hmgoepprod?set=source[/2d/e9/2de9783f9a25f5116511dfd4db910cb4281cd28e.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]$Long V-neck dress$3999$FEMALE
104$CHEAP$842$lp2.hm.com/hmgoepprod?set=source[/dc/3d/dc3de9a34f3789c71c52e4f9e463c7cd98813e8b.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]$Tie-belt shirt dress$1999$FEMALE
105$CHEAP$271$lp2.hm.com/hmgoepprod?set=source[/89/32/8932b1858655a7877658a152e0c64519fc0c06f7.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]$Jacket dress$2999$FEMALE
106$NEW$757$lp2.hm.com/hmgoepprod?set=source[/ad/7a/ad7a02e5875461bc0eb022f985e2c17193d2552b.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]$H&M+ A-line dress$1499$FEMALE
107$CHEAP$1181$lp2.hm.com/hmgoepprod?set=source[/21/b8/21b87dd955789ad219fbc8265851a17bd067eb98.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]$Belted fitted dress$1499$FEMALE
108$CHEAP$334$lp2.hm.com/hmgoepprod?set=source[/5a/5e/5a5e1cc3ad6f0106c052d08dd13760fd065c7fd2.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]$H&M+ Boat-neck dress$1999$FEMALE
109$CHEAP$559$lp2.hm.com/hmgoepprod?set=source[/44/25/44256d24467d8ce3d86f2f411ed632599cdbd592.jpg],origin[dam],category[ladies_dresses_denim],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]$Denim shirt dress$2699$FEMALE
110$CHEAP$504$lp2.hm.com/hmgoepprod?set=source[/94/11/94117b98e952b0e7a0156ffdabd3dce5a59d41ad.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]$Satin dress$2999$FEMALE
111$CHEAP$993$lp2.hm.com/hmgoepprod?set=source[/4a/a9/4aa9ff7d46f84533bea4877d560f067276b78344.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]$Puff-sleeved dress$1299$FEMALE
112$CHEAP$1123$lp2.hm.com/hmgoepprod?set=source[/4b/d2/4bd2c206d8418d10f22f724e093eac5fe6474d26.jpg],origin[dam],category[ladies_dresses_mididresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]$Ribbed dress$1999$FEMALE
113$CHEAP$106$lp2.hm.com/hmgoepprod?set=source[/ed/cc/edcc0314a00a581e483c0e3aa3dfa1f4a7ed01b2.jpg],origin[dam],category[ladies_dresses_mididresses],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]$Puff-sleeved chiffon dress$2999$FEMALE
114$CHEAP$1137$lp2.hm.com/hmgoepprod?set=source[/c6/8e/c68ebdd4fa612a66ea5e5b70981494cedf925efe.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]$H&M+ Wide dress$2299$FEMALE
115$CHEAP$1028$lp2.hm.com/hmgoepprod?set=source[/d2/6a/d26acd55a68209174564dc8567fef2a1b02cd0b5.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]$Slip dress$1999$FEMALE
116$CHEAP$950$lp2.hm.com/hmgoepprod?set=source[/27/9d/279db940fcfd49e0f2394c99806b44d4dbbb6d52.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]$Wrap dress$2999$FEMALE
117$CHEAP$1100$lp2.hm.com/hmgoepprod?set=source[/7b/1a/7b1ab6be6e51ed35baa910a6df3fa07ffb52b498.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]$Airy cotton dress$1499$FEMALE
118$CHEAP$759$lp2.hm.com/hmgoepprod?set=source[/26/1e/261ea818cd158f37875c10afbb8cb4aa76b14d94.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]$Sleeveless shirt dress$1499$FEMALE
119$CHEAP$1362$lp2.hm.com/hmgoepprod?set=source[/09/fa/09fabbf32e06f22391b5fccdcf6a7d516add9564.jpg],origin[dam],category[ladies_dresses_party],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]$Jacquard-weave dress$3499$FEMALE
120$CHEAP$136$lp2.hm.com/hmgoepprod?set=source[/58/bd/58bd4876378cf81edd95705d69d41dc6f45e29e1.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]$Linen dress$2299$FEMALE
121$CHEAP$969$lp2.hm.com/hmgoepprod?set=source[/be/d4/bed4447ac1cda9ddbd5fdc853dd7c2d276d3f3ea.jpg],origin[dam],category[ladies_dresses_shortdresses],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]$Crêpe dress$1499$FEMALE
122$CHEAP$814$lp2.hm.com/hmgoepprod?set=source[/87/e1/87e1c4d37f02db167c831ea00a1be941779deeb1.jpg],origin[dam],category[ladies_dresses_lace],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]$Lace dress$2999$FEMALE
123$NEW$117$lp2.hm.com/hmgoepprod?set=source[/a5/74/a574ff60c3551763b2052e691b3c0b040267d679.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]$Calf-length T-shirt dress$1499$FEMALE
124$CHEAP$1494$lp2.hm.com/hmgoepprod?set=source[/4c/44/4c44e9712df744ed45b23c5e46bdc7a6b7051eaa.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]$Short shirt dress$1999$FEMALE
125$CHEAP$1047$lp2.hm.com/hmgoepprod?set=source[/10/0c/100c5879b9c2bc28c4c8d272313ecb76e820ce21.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]$Balloon-sleeved dress$2999$FEMALE
126$CHEAP$500$lp2.hm.com/hmgoepprod?set=source[/78/ee/78ee9b0c28c2ec09c35e4c9742444b7e772ba9d6.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]$Ribbed dress$1299$FEMALE
127$CHEAP$454$lp2.hm.com/hmgoepprod?set=source[/3e/b5/3eb524d7ea4485e02f3b33e99d415bae7b10147f.jpg],origin[dam],category[ladies_basics_dressesskirts],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]$Rib-knit dress$1499$FEMALE
128$CHEAP$529$lp2.hm.com/hmgoepprod?set=source[/cd/3c/cd3c20db812b73fa41953749f0ab21a08eb249a4.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style]$Calf-length satin dress$2299$FEMALE
129$CHEAP$727$lp2.hm.com/hmgoepprod?set=source[/af/b2/afb2e9f3fed75baf1f9e806a17f144b441ee5a5f.jpg],origin[dam],category[ladies_dresses_shortdresses],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]$Cotton T-shirt dress$1299$FEMALE
